photo_a,photo_b,breed_a,breed_b,pile_a,pile_b,dhash_distance,phash_distance,confirmed_copy,exact_copy,same_breed,crosses_piles,pile_pair
n02085620-Chihuahua/n02085620_2204.jpg,n02093647-Bedlington_terrier/n02093647_2427.jpg,n02085620-Chihuahua,n02093647-Bedlington_terrier,val,train,10,32,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_2204.jpg,n02096585-Boston_bull/n02096585_1172.jpg,n02085620-Chihuahua,n02096585-Boston_bull,val,train,10,24,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_2204.jpg,n02098413-Lhasa/n02098413_17759.jpg,n02085620-Chihuahua,n02098413-Lhasa,val,train,10,32,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_2204.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02085620-Chihuahua,n02112018-Pomeranian,val,train,10,40,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_2204.jpg,n02113624-toy_poodle/n02113624_6060.jpg,n02085620-Chihuahua,n02113624-toy_poodle,val,train,10,24,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_3651.jpg,n02105855-Shetland_sheepdog/n02105855_13071.jpg,n02085620-Chihuahua,n02105855-Shetland_sheepdog,val,train,10,24,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_4875.jpg,n02099601-golden_retriever/n02099601_3360.jpg,n02085620-Chihuahua,n02099601-golden_retriever,test,train,10,22,False,False,False,True,train-test
n02085620-Chihuahua/n02085620_5713.jpg,n02099267-flat-coated_retriever/n02099267_5745.jpg,n02085620-Chihuahua,n02099267-flat-coated_retriever,train,train,10,22,False,False,False,False,train-train
n02085620-Chihuahua/n02085620_574.jpg,n02108089-boxer/n02108089_1511.jpg,n02085620-Chihuahua,n02108089-boxer,train,train,10,22,False,False,False,False,train-train
n02085620-Chihuahua/n02085620_7440.jpg,n02096177-cairn/n02096177_4801.jpg,n02085620-Chihuahua,n02096177-cairn,train,train,10,26,False,False,False,False,train-train
n02085620-Chihuahua/n02085620_7440.jpg,n02113186-Cardigan/n02113186_9902.jpg,n02085620-Chihuahua,n02113186-Cardigan,train,train,10,26,False,False,False,False,train-train
n02085620-Chihuahua/n02085620_8636.jpg,n02090721-Irish_wolfhound/n02090721_1085.jpg,n02085620-Chihuahua,n02090721-Irish_wolfhound,train,val,10,28,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_9357.jpg,n02094258-Norwich_terrier/n02094258_928.jpg,n02085620-Chihuahua,n02094258-Norwich_terrier,val,train,10,32,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_9357.jpg,n02096177-cairn/n02096177_4520.jpg,n02085620-Chihuahua,n02096177-cairn,val,val,10,26,False,False,False,False,val-val
n02085620-Chihuahua/n02085620_9357.jpg,n02107312-miniature_pinscher/n02107312_254.jpg,n02085620-Chihuahua,n02107312-miniature_pinscher,val,train,10,32,False,False,False,True,train-val
n02085620-Chihuahua/n02085620_9357.jpg,n02109047-Great_Dane/n02109047_11178.jpg,n02085620-Chihuahua,n02109047-Great_Dane,val,test,10,24,False,False,False,True,val-test
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02085936-Maltese_dog/n02085936_3326.jpg,n02085782-Japanese_spaniel,n02085936-Maltese_dog,train,train,10,32,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02085782-Japanese_spaniel,n02093428-American_Staffordshire_terrier,train,val,10,26,False,False,False,True,train-val
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02097047-miniature_schnauzer/n02097047_2769.jpg,n02085782-Japanese_spaniel,n02097047-miniature_schnauzer,train,train,10,28,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02085782-Japanese_spaniel,n02105641-Old_English_sheepdog,train,test,10,26,False,False,False,True,train-test
n02085782-Japanese_spaniel/n02085782_1059.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02085782-Japanese_spaniel,n02112018-Pomeranian,train,train,10,28,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_1191.jpg,n02098286-West_Highland_white_terrier/n02098286_2173.jpg,n02085782-Japanese_spaniel,n02098286-West_Highland_white_terrier,train,train,10,30,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_1964.jpg,n02093256-Staffordshire_bullterrier/n02093256_3994.jpg,n02085782-Japanese_spaniel,n02093256-Staffordshire_bullterrier,train,val,10,22,False,False,False,True,train-val
n02085782-Japanese_spaniel/n02085782_2207.jpg,n02085936-Maltese_dog/n02085936_2832.jpg,n02085782-Japanese_spaniel,n02085936-Maltese_dog,train,val,10,30,False,False,False,True,train-val
n02085782-Japanese_spaniel/n02085782_2207.jpg,n02090622-borzoi/n02090622_9662.jpg,n02085782-Japanese_spaniel,n02090622-borzoi,train,train,10,32,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_4616.jpg,n02110806-basenji/n02110806_3971.jpg,n02085782-Japanese_spaniel,n02110806-basenji,train,train,10,22,False,False,False,False,train-train
n02085782-Japanese_spaniel/n02085782_919.jpg,n02113799-standard_poodle/n02113799_6715.jpg,n02085782-Japanese_spaniel,n02113799-standard_poodle,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10148.jpg,n02089867-Walker_hound/n02089867_90.jpg,n02085936-Maltese_dog,n02089867-Walker_hound,test,test,10,38,False,False,False,False,test-test
n02085936-Maltese_dog/n02085936_10625.jpg,n02085936-Maltese_dog/n02085936_8350.jpg,n02085936-Maltese_dog,n02085936-Maltese_dog,train,train,10,28,False,False,True,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02086240-Shih-Tzu/n02086240_1927.jpg,n02085936-Maltese_dog,n02086240-Shih-Tzu,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02087394-Rhodesian_ridgeback/n02087394_5474.jpg,n02085936-Maltese_dog,n02087394-Rhodesian_ridgeback,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02091467-Norwegian_elkhound/n02091467_6240.jpg,n02085936-Maltese_dog,n02091467-Norwegian_elkhound,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02094258-Norwich_terrier/n02094258_3197.jpg,n02085936-Maltese_dog,n02094258-Norwich_terrier,train,test,10,22,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_10625.jpg,n02094433-Yorkshire_terrier/n02094433_8669.jpg,n02085936-Maltese_dog,n02094433-Yorkshire_terrier,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02097047-miniature_schnauzer/n02097047_162.jpg,n02085936-Maltese_dog,n02097047-miniature_schnauzer,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02098105-soft-coated_wheaten_terrier/n02098105_3865.jpg,n02085936-Maltese_dog,n02098105-soft-coated_wheaten_terrier,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02098286-West_Highland_white_terrier/n02098286_2139.jpg,n02085936-Maltese_dog,n02098286-West_Highland_white_terrier,train,train,10,14,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02102177-Welsh_springer_spaniel/n02102177_3032.jpg,n02085936-Maltese_dog,n02102177-Welsh_springer_spaniel,train,test,10,30,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_10625.jpg,n02111889-Samoyed/n02111889_4142.jpg,n02085936-Maltese_dog,n02111889-Samoyed,train,train,10,40,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02112018-Pomeranian/n02112018_10243.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10625.jpg,n02112018-Pomeranian/n02112018_3494.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,val,10,32,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_10625.jpg,n02112137-chow/n02112137_3706.jpg,n02085936-Maltese_dog,n02112137-chow,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_10719.jpg,n02112137-chow/n02112137_13330.jpg,n02085936-Maltese_dog,n02112137-chow,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_1155.jpg,n02098105-soft-coated_wheaten_terrier/n02098105_408.jpg,n02085936-Maltese_dog,n02098105-soft-coated_wheaten_terrier,test,test,10,24,False,False,False,False,test-test
n02085936-Maltese_dog/n02085936_1155.jpg,n02104029-kuvasz/n02104029_2964.jpg,n02085936-Maltese_dog,n02104029-kuvasz,test,val,10,28,False,False,False,True,val-test
n02085936-Maltese_dog/n02085936_137.jpg,n02097298-Scotch_terrier/n02097298_6084.jpg,n02085936-Maltese_dog,n02097298-Scotch_terrier,val,train,10,24,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_1549.jpg,n02094114-Norfolk_terrier/n02094114_1179.jpg,n02085936-Maltese_dog,n02094114-Norfolk_terrier,val,train,10,24,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_22167.jpg,n02094433-Yorkshire_terrier/n02094433_2006.jpg,n02085936-Maltese_dog,n02094433-Yorkshire_terrier,train,val,10,22,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2536.jpg,n02096294-Australian_terrier/n02096294_4535.jpg,n02085936-Maltese_dog,n02096294-Australian_terrier,test,train,10,26,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_2741.jpg,n02086646-Blenheim_spaniel/n02086646_567.jpg,n02085936-Maltese_dog,n02086646-Blenheim_spaniel,train,train,10,20,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_2832.jpg,n02086079-Pekinese/n02086079_937.jpg,n02085936-Maltese_dog,n02086079-Pekinese,val,train,10,30,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02087046-toy_terrier/n02087046_4647.jpg,n02085936-Maltese_dog,n02087046-toy_terrier,val,test,10,30,False,False,False,True,val-test
n02085936-Maltese_dog/n02085936_2832.jpg,n02090622-borzoi/n02090622_9662.jpg,n02085936-Maltese_dog,n02090622-borzoi,val,train,10,28,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02095570-Lakeland_terrier/n02095570_5955.jpg,n02085936-Maltese_dog,n02095570-Lakeland_terrier,val,train,10,28,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_1645.jpg,n02085936-Maltese_dog,n02099849-Chesapeake_Bay_retriever,val,test,10,32,False,False,False,True,val-test
n02085936-Maltese_dog/n02085936_2832.jpg,n02102177-Welsh_springer_spaniel/n02102177_3032.jpg,n02085936-Maltese_dog,n02102177-Welsh_springer_spaniel,val,test,10,34,False,False,False,True,val-test
n02085936-Maltese_dog/n02085936_2832.jpg,n02109525-Saint_Bernard/n02109525_2008.jpg,n02085936-Maltese_dog,n02109525-Saint_Bernard,val,train,10,22,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02111500-Great_Pyrenees/n02111500_8610.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,val,train,10,30,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02112018-Pomeranian/n02112018_10243.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,val,train,10,28,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_2832.jpg,n02115913-dhole/n02115913_1060.jpg,n02085936-Maltese_dog,n02115913-dhole,val,val,10,28,False,False,False,False,val-val
n02085936-Maltese_dog/n02085936_2889.jpg,n02102480-Sussex_spaniel/n02102480_147.jpg,n02085936-Maltese_dog,n02102480-Sussex_spaniel,train,train,10,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_2976.jpg,n02100236-German_short-haired_pointer/n02100236_5735.jpg,n02085936-Maltese_dog,n02100236-German_short-haired_pointer,train,val,10,22,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_3326.jpg,n02086240-Shih-Tzu/n02086240_12314.jpg,n02085936-Maltese_dog,n02086240-Shih-Tzu,train,val,10,34,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_3326.jpg,n02087046-toy_terrier/n02087046_6986.jpg,n02085936-Maltese_dog,n02087046-toy_terrier,train,test,10,20,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_3326.jpg,n02088364-beagle/n02088364_2661.jpg,n02085936-Maltese_dog,n02088364-beagle,train,test,10,30,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_3326.jpg,n02088632-bluetick/n02088632_1704.jpg,n02085936-Maltese_dog,n02088632-bluetick,train,train,10,36,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02090379-redbone/n02090379_4054.jpg,n02085936-Maltese_dog,n02090379-redbone,train,train,10,36,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02094114-Norfolk_terrier/n02094114_2706.jpg,n02085936-Maltese_dog,n02094114-Norfolk_terrier,train,train,10,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02098286-West_Highland_white_terrier/n02098286_2173.jpg,n02085936-Maltese_dog,n02098286-West_Highland_white_terrier,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02098286-West_Highland_white_terrier/n02098286_617.jpg,n02085936-Maltese_dog,n02098286-West_Highland_white_terrier,train,train,10,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02098413-Lhasa/n02098413_7979.jpg,n02085936-Maltese_dog,n02098413-Lhasa,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_1310.jpg,n02085936-Maltese_dog,n02099849-Chesapeake_Bay_retriever,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02100236-German_short-haired_pointer/n02100236_4235.jpg,n02085936-Maltese_dog,n02100236-German_short-haired_pointer,train,train,10,34,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02100735-English_setter/n02100735_4079.jpg,n02085936-Maltese_dog,n02100735-English_setter,train,test,10,30,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_3326.jpg,n02108422-bull_mastiff/n02108422_3086.jpg,n02085936-Maltese_dog,n02108422-bull_mastiff,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02111500-Great_Pyrenees/n02111500_6401.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3326.jpg,n02112018-Pomeranian/n02112018_5697.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,10,34,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_338.jpg,n02107683-Bernese_mountain_dog/n02107683_4885.jpg,n02085936-Maltese_dog,n02107683-Bernese_mountain_dog,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02085936-Maltese_dog/n02085936_6278.jpg,n02085936-Maltese_dog,n02085936-Maltese_dog,train,train,10,26,False,False,True,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02085936-Maltese_dog/n02085936_8224.jpg,n02085936-Maltese_dog,n02085936-Maltese_dog,train,train,10,26,False,False,True,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02093428-American_Staffordshire_terrier/n02093428_17557.jpg,n02085936-Maltese_dog,n02093428-American_Staffordshire_terrier,train,val,10,28,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_3580.jpg,n02108422-bull_mastiff/n02108422_3086.jpg,n02085936-Maltese_dog,n02108422-bull_mastiff,train,train,10,34,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02110806-basenji/n02110806_5238.jpg,n02085936-Maltese_dog,n02110806-basenji,train,train,10,38,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_3580.jpg,n02112018-Pomeranian/n02112018_2896.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,10,36,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_4318.jpg,n02088632-bluetick/n02088632_679.jpg,n02085936-Maltese_dog,n02088632-bluetick,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_4351.jpg,n02101556-clumber/n02101556_6054.jpg,n02085936-Maltese_dog,n02101556-clumber,test,train,10,12,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_4897.jpg,n02106662-German_shepherd/n02106662_1812.jpg,n02085936-Maltese_dog,n02106662-German_shepherd,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_5023.jpg,n02098413-Lhasa/n02098413_7979.jpg,n02085936-Maltese_dog,n02098413-Lhasa,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_6071.jpg,n02110185-Siberian_husky/n02110185_8860.jpg,n02085936-Maltese_dog,n02110185-Siberian_husky,val,train,10,30,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_6278.jpg,n02110806-basenji/n02110806_5238.jpg,n02085936-Maltese_dog,n02110806-basenji,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_6424.jpg,n02086910-papillon/n02086910_2556.jpg,n02085936-Maltese_dog,n02086910-papillon,test,test,10,32,False,False,False,False,test-test
n02085936-Maltese_dog/n02085936_6514.jpg,n02100583-vizsla/n02100583_2251.jpg,n02085936-Maltese_dog,n02100583-vizsla,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_6650.jpg,n02100583-vizsla/n02100583_13008.jpg,n02085936-Maltese_dog,n02100583-vizsla,train,train,10,22,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_6650.jpg,n02104365-schipperke/n02104365_9994.jpg,n02085936-Maltese_dog,n02104365-schipperke,train,val,10,28,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_8089.jpg,n02105641-Old_English_sheepdog/n02105641_14263.jpg,n02085936-Maltese_dog,n02105641-Old_English_sheepdog,train,train,10,18,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02088364-beagle/n02088364_2000.jpg,n02085936-Maltese_dog,n02088364-beagle,train,train,10,24,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02088364-beagle/n02088364_2661.jpg,n02085936-Maltese_dog,n02088364-beagle,train,test,10,26,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_8224.jpg,n02094114-Norfolk_terrier/n02094114_2706.jpg,n02085936-Maltese_dog,n02094114-Norfolk_terrier,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02098413-Lhasa/n02098413_17759.jpg,n02085936-Maltese_dog,n02098413-Lhasa,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02105641-Old_English_sheepdog/n02105641_8576.jpg,n02085936-Maltese_dog,n02105641-Old_English_sheepdog,train,test,10,32,False,False,False,True,train-test
n02085936-Maltese_dog/n02085936_8224.jpg,n02111500-Great_Pyrenees/n02111500_5618.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,train,val,10,20,False,False,False,True,train-val
n02085936-Maltese_dog/n02085936_8224.jpg,n02111500-Great_Pyrenees/n02111500_6401.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,train,train,10,26,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8224.jpg,n02112018-Pomeranian/n02112018_3464.jpg,n02085936-Maltese_dog,n02112018-Pomeranian,train,train,10,30,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8350.jpg,n02086240-Shih-Tzu/n02086240_1170.jpg,n02085936-Maltese_dog,n02086240-Shih-Tzu,train,train,10,28,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8350.jpg,n02111500-Great_Pyrenees/n02111500_9116.jpg,n02085936-Maltese_dog,n02111500-Great_Pyrenees,train,train,10,22,False,False,False,False,train-train
n02085936-Maltese_dog/n02085936_8350.jpg,n02115913-dhole/n02115913_1060.jpg,n02085936-Maltese_dog,n02115913-dhole,train,val,10,30,False,False,False,True,train-val
n02086079-Pekinese/n02086079_1020.jpg,n02111129-Leonberg/n02111129_4677.jpg,n02086079-Pekinese,n02111129-Leonberg,train,train,10,28,False,False,False,False,train-train
n02086079-Pekinese/n02086079_10689.jpg,n02086079-Pekinese/n02086079_5197.jpg,n02086079-Pekinese,n02086079-Pekinese,val,val,10,14,False,False,True,False,val-val
n02086079-Pekinese/n02086079_11089.jpg,n02111277-Newfoundland/n02111277_5145.jpg,n02086079-Pekinese,n02111277-Newfoundland,train,train,10,24,False,False,False,False,train-train
n02086079-Pekinese/n02086079_13024.jpg,n02113023-Pembroke/n02113023_3022.jpg,n02086079-Pekinese,n02113023-Pembroke,train,train,10,30,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02086240-Shih-Tzu/n02086240_1170.jpg,n02086079-Pekinese,n02086240-Shih-Tzu,train,train,10,18,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02087046-toy_terrier/n02087046_4647.jpg,n02086079-Pekinese,n02087046-toy_terrier,train,test,10,26,False,False,False,True,train-test
n02086079-Pekinese/n02086079_1451.jpg,n02087394-Rhodesian_ridgeback/n02087394_1964.jpg,n02086079-Pekinese,n02087394-Rhodesian_ridgeback,train,train,10,36,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02090622-borzoi/n02090622_6131.jpg,n02086079-Pekinese,n02090622-borzoi,train,train,10,30,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02094258-Norwich_terrier/n02094258_3197.jpg,n02086079-Pekinese,n02094258-Norwich_terrier,train,test,10,28,False,False,False,True,train-test
n02086079-Pekinese/n02086079_1451.jpg,n02097658-silky_terrier/n02097658_3571.jpg,n02086079-Pekinese,n02097658-silky_terrier,train,val,10,32,False,False,False,True,train-val
n02086079-Pekinese/n02086079_1451.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_1408.jpg,n02086079-Pekinese,n02099849-Chesapeake_Bay_retriever,train,test,10,24,False,False,False,True,train-test
n02086079-Pekinese/n02086079_1451.jpg,n02102177-Welsh_springer_spaniel/n02102177_3032.jpg,n02086079-Pekinese,n02102177-Welsh_springer_spaniel,train,test,10,38,False,False,False,True,train-test
n02086079-Pekinese/n02086079_1451.jpg,n02104029-kuvasz/n02104029_2769.jpg,n02086079-Pekinese,n02104029-kuvasz,train,train,10,32,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02109525-Saint_Bernard/n02109525_2008.jpg,n02086079-Pekinese,n02109525-Saint_Bernard,train,train,10,34,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02111889-Samoyed/n02111889_16090.jpg,n02086079-Pekinese,n02111889-Samoyed,train,test,10,28,False,False,False,True,train-test
n02086079-Pekinese/n02086079_1451.jpg,n02111889-Samoyed/n02111889_4142.jpg,n02086079-Pekinese,n02111889-Samoyed,train,train,10,28,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02112018-Pomeranian/n02112018_10243.jpg,n02086079-Pekinese,n02112018-Pomeranian,train,train,10,36,False,False,False,False,train-train
n02086079-Pekinese/n02086079_1451.jpg,n02112018-Pomeranian/n02112018_3494.jpg,n02086079-Pekinese,n02112018-Pomeranian,train,val,10,34,False,False,False,True,train-val
n02086079-Pekinese/n02086079_1451.jpg,n02112137-chow/n02112137_16777.jpg,n02086079-Pekinese,n02112137-chow,train,val,10,34,False,False,False,True,train-val
n02086079-Pekinese/n02086079_1451.jpg,n02113799-standard_poodle/n02113799_5986.jpg,n02086079-Pekinese,n02113799-standard_poodle,train,train,10,18,False,False,False,False,train-train
n02086079-Pekinese/n02086079_15220.jpg,n02113712-miniature_poodle/n02113712_885.jpg,n02086079-Pekinese,n02113712-miniature_poodle,train,train,10,24,False,False,False,False,train-train
n02086079-Pekinese/n02086079_3174.jpg,n02087046-toy_terrier/n02087046_2199.jpg,n02086079-Pekinese,n02087046-toy_terrier,train,test,10,20,False,False,False,True,train-test
n02086079-Pekinese/n02086079_3996.jpg,n02094258-Norwich_terrier/n02094258_2801.jpg,n02086079-Pekinese,n02094258-Norwich_terrier,train,train,10,22,False,False,False,False,train-train
n02086079-Pekinese/n02086079_7302.jpg,n02095570-Lakeland_terrier/n02095570_1270.jpg,n02086079-Pekinese,n02095570-Lakeland_terrier,train,train,10,32,False,False,False,False,train-train
n02086079-Pekinese/n02086079_7302.jpg,n02111129-Leonberg/n02111129_1501.jpg,n02086079-Pekinese,n02111129-Leonberg,train,train,10,28,False,False,False,False,train-train
n02086079-Pekinese/n02086079_7817.jpg,n02091134-whippet/n02091134_16086.jpg,n02086079-Pekinese,n02091134-whippet,train,val,10,32,False,False,False,True,train-val
n02086079-Pekinese/n02086079_8726.jpg,n02093256-Staffordshire_bullterrier/n02093256_2557.jpg,n02086079-Pekinese,n02093256-Staffordshire_bullterrier,train,train,10,28,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02091467-Norwegian_elkhound/n02091467_6240.jpg,n02086079-Pekinese,n02091467-Norwegian_elkhound,train,train,10,20,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02094258-Norwich_terrier/n02094258_3197.jpg,n02086079-Pekinese,n02094258-Norwich_terrier,train,test,10,28,False,False,False,True,train-test
n02086079-Pekinese/n02086079_937.jpg,n02094433-Yorkshire_terrier/n02094433_8669.jpg,n02086079-Pekinese,n02094433-Yorkshire_terrier,train,train,10,26,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02095570-Lakeland_terrier/n02095570_2480.jpg,n02086079-Pekinese,n02095570-Lakeland_terrier,train,val,10,26,False,False,False,True,train-val
n02086079-Pekinese/n02086079_937.jpg,n02095570-Lakeland_terrier/n02095570_5955.jpg,n02086079-Pekinese,n02095570-Lakeland_terrier,train,train,10,30,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02098286-West_Highland_white_terrier/n02098286_2139.jpg,n02086079-Pekinese,n02098286-West_Highland_white_terrier,train,train,10,24,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02098413-Lhasa/n02098413_6923.jpg,n02086079-Pekinese,n02098413-Lhasa,train,val,10,34,False,False,False,True,train-val
n02086079-Pekinese/n02086079_937.jpg,n02099601-golden_retriever/n02099601_1454.jpg,n02086079-Pekinese,n02099601-golden_retriever,train,train,10,36,False,False,False,False,train-train
n02086079-Pekinese/n02086079_937.jpg,n02104029-kuvasz/n02104029_2769.jpg,n02086079-Pekinese,n02104029-kuvasz,train,train,10,20,False,False,False,False,train-train
n02086079-Pekinese/n02086079_9847.jpg,n02096294-Australian_terrier/n02096294_1805.jpg,n02086079-Pekinese,n02096294-Australian_terrier,train,train,10,24,False,False,False,False,train-train
n02086240-Shih-Tzu/n02086240_11622.jpg,n02087394-Rhodesian_ridgeback/n02087394_3256.jpg,n02086240-Shih-Tzu,n02087394-Rhodesian_ridgeback,train,train,10,20,False,False,False,False,train-train
n02086240-Shih-Tzu/n02086240_1170.jpg,n02087394-Rhodesian_ridgeback/n02087394_5474.jpg,n02086240-Shih-Tzu,n02087394-Rhodesian_ridgeback,train,train,10,30,False,False,False,False,train-train
